antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
{'Restaurants', 'Food', 'Bars'},{'Nightlife'},0.058968202845933126,0.24544123675118582,0.058968202845933126,1.0,4.074294984969223,1.0,0.044494974210432504,inf,0.8018419415059116,0.24025385312783315,1.0,0.6201269265639165
{'Nightlife', 'Food', 'Bars'},{'Restaurants'},0.06984833401651344,0.6888212215260292,0.058968202845933126,0.8442320590207913,1.2256185387994605,1.0,0.010855188087120243,1.997707464821056,0.1979090674716553,0.08427624531333688,0.49942620848664915,0.4649197360478436
{'Nightlife', 'Food', 'Restaurants'},{'Bars'},0.06211863910522926,0.23212508051765532,0.058968202845933126,0.9492835595776772,4.089534648564075,1.0,0.04454890874198461,15.140552315741088,0.8055106245641284,0.2506346756931654,0.9339522113099972,0.6016599432600798
{'Bars', 'Restaurants', 'American New'},{'Nightlife'},0.06663933946243486,0.24544123675118582,0.06663933946243486,1.0,4.074294984969223,1.0,0.050283297568492744,inf,0.8084321475625823,0.27150832657345997,1.0,0.63575416328673
{'Bars', 'Nightlife', 'American New'},{'Restaurants'},0.06663933946243486,0.6888212215260292,0.06663933946243486,1.0,1.4517555045481594,1.0,0.020736748252232755,inf,0.3333960725265072,0.0967440278840432,1.0,0.5483720139420216
{'Nightlife', 'Restaurants', 'American New'},{'Bars'},0.06845464660069099,0.23212508051765532,0.06663933946243486,0.9734816082121471,4.193780379273168,1.0,0.05074929910844182,28.956315512092285,0.8175143056759142,0.28485607008760955,0.9654652195103208,0.6302826809981018
{'Nightlife', 'Restaurants', 'Bars'},{'American New'},0.20220179188382034,0.1286174386601862,0.06663933946243486,0.32956849116710113,2.5623935183302615,1.0,0.04063266289783786,1.2997339025081542,0.7642783282267311,0.2522498559205568,0.23061174439609866,0.42384452604248335
{'Nightlife', 'Restaurants', 'Bars'},{'American Traditional'},0.20220179188382034,0.1157463254670024,0.05816009837793523,0.2876339415001448,2.4850373464524806,1.0,0.03475598396453948,1.2412911367438169,0.7490510190374996,0.22387521413758904,0.19438722278866605,0.39505647292552515
{'American Traditional', 'Restaurants', 'Bars'},{'Nightlife'},0.05816009837793523,0.24544123675118582,0.05816009837793523,1.0,4.074294984969223,1.0,0.04388521190248417,inf,0.80115395615464,0.23696139714653816,1.0,0.618480698573269
{'American Traditional', 'Nightlife', 'Bars'},{'Restaurants'},0.05816009837793523,0.6888212215260292,0.05816009837793523,1.0,1.4517555045481594,1.0,0.018098188369171854,inf,0.33039455849985694,0.08443424296522994,1.0,0.542217121482615
{'American Traditional', 'Restaurants', 'Nightlife'},{'Bars'},0.05942495754523628,0.23212508051765532,0.05816009837793523,0.9787150177374853,4.21632602368896,1.0,0.044366075322989015,36.07590130975393,0.8110216148095203,0.24919710959454036,0.9722806648290273,0.6146350063460383
{'Cocktail Bars', 'Restaurants', 'Bars'},{'Nightlife'},0.06426187269426714,0.24544123675118582,0.06426187269426714,1.0,4.074294984969223,1.0,0.04848935918423895,inf,0.806378132118451,0.26182182564298323,1.0,0.6309109128214916
{'Cocktail Bars', 'Nightlife', 'Bars'},{'Restaurants'},0.07127715640920536,0.6888212215260292,0.06426187269426714,0.9015773907328295,1.3088699397725518,1.0,0.015164654749576463,3.161659508835705,0.2540931878405744,0.09235197091594573,0.6837104067641191,0.49743495907465246
{'Cocktail Bars', 'Restaurants', 'Nightlife'},{'Bars'},0.06426187269426714,0.23212508051765532,0.06426187269426714,1.0,4.308022199798184,1.0,0.04934508032089507,inf,0.8206087761896418,0.2768415741675076,1.0,0.6384207870837537
{'Nightlife', 'Restaurants', 'Bars'},{'Cocktail Bars'},0.20220179188382034,0.07127715640920536,0.06426187269426714,0.31781059947871415,4.458800203169571,1.0,0.04984950394794249,1.36138562528401,0.9723316152918323,0.307154052843708,0.2654542684837137,0.6096939951057718
